surveyid,year,cc,isocc,nc9,nc14,bills,eduage,polr,scc,caper,calfcar,caecar,canocar,caihome,calehome,caleapp,casup,caesequ,casolar,cacfood,cactravel,cared,cadis,caother,canone,pdconv,age
83.4,2015,12,ES,0,0,3,97,98,6,2,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,72
83.4,2015,12,ES,1,0,1,15,3,8,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,26
83.4,2015,12,ES,0,0,1,18,1,7,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,61
83.4,2015,12,ES,0,0,3,14,1,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,60
83.4,2015,12,ES,0,0,3,18,10,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,60
83.4,2015,12,ES,0,0,3,20,1,9,1,0,,0,0,0,0,1,,0,1,0,1,0,0,0,,68
83.4,2015,12,ES,0,0,3,24,4,8,2,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,66
83.4,2015,12,ES,0,0,3,22,3,8,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,61
83.4,2015,12,ES,0,2,2,14,7,7,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,48
83.4,2015,12,ES,0,0,3,21,4,10,1,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,49
83.4,2015,12,ES,1,12,3,98,5,10,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,18
83.4,2015,12,ES,0,2,2,98,98,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,15
83.4,2015,12,ES,0,2,1,14,5,10,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,39
83.4,2015,12,ES,0,1,3,25,4,8,1,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,40
83.4,2015,12,ES,0,0,2,16,3,7,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,31
83.4,2015,12,ES,0,0,3,23,2,8,2,0,,0,0,0,1,0,,0,1,0,1,0,0,0,,28
83.4,2015,12,ES,0,0,3,12,7,10,2,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,73
83.4,2015,12,ES,0,0,7,98,5,9,2,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,18
83.4,2015,12,ES,0,0,1,11,5,10,2,0,,1,0,0,0,0,,0,1,0,0,1,0,0,,67
83.4,2015,12,ES,0,0,2,19,97,9,3,0,,1,0,0,0,0,,1,1,0,1,1,0,0,,48
83.4,2015,12,ES,1,0,7,98,5,6,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,17
83.4,2015,12,ES,0,1,1,15,98,8,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,35
83.4,2015,12,ES,0,0,3,14,5,10,1,0,,1,1,0,1,0,,0,0,0,1,1,0,0,,55
83.4,2015,12,ES,0,0,2,9,5,5,1,1,,1,1,0,1,0,,0,1,0,1,1,0,0,,56
83.4,2015,12,ES,0,0,3,23,3,8,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,49
83.4,2015,12,ES,0,0,3,18,1,7,1,0,,1,1,0,1,0,,0,0,0,1,1,0,0,,62
83.4,2015,12,ES,0,0,3,20,2,7,1,0,,0,1,0,1,0,,0,1,1,1,1,0,0,,54
83.4,2015,12,ES,1,3,3,17,98,1,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,47
83.4,2015,12,ES,0,0,1,16,97,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,50
83.4,2015,12,ES,0,0,3,18,97,8,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,35
83.4,2015,12,ES,0,0,3,26,8,9,1,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,38
83.4,2015,12,ES,1,0,1,24,4,8,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,44
83.4,2015,12,ES,0,0,3,9,1,11,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,79
83.4,2015,12,ES,1,1,1,14,1,10,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,40
83.4,2015,12,ES,0,0,3,17,2,8,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,44
83.4,2015,12,ES,0,0,3,17,1,5,1,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,29
83.4,2015,12,ES,0,0,3,16,3,11,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,21
83.4,2015,12,ES,0,0,2,8,4,8,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,50
83.4,2015,12,ES,0,0,3,18,2,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,32
83.4,2015,12,ES,0,1,3,22,4,9,1,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,52
83.4,2015,12,ES,0,1,3,17,6,8,2,0,,1,0,0,0,0,,0,0,1,1,1,0,0,,63
83.4,2015,12,ES,0,0,3,20,5,9,1,1,,0,1,0,0,0,,0,0,0,1,1,0,0,,52
83.4,2015,12,ES,2,0,3,24,5,8,1,0,,1,1,1,1,0,,0,1,0,1,1,0,0,,46
83.4,2015,12,ES,0,0,3,14,3,10,1,0,,0,0,1,0,0,,0,0,0,1,1,0,0,,54
83.4,2015,12,ES,0,0,3,18,97,3,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,38
83.4,2015,12,ES,0,0,3,13,97,8,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,41
83.4,2015,12,ES,0,0,3,18,3,4,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,50
83.4,2015,12,ES,0,0,7,18,97,6,2,1,,0,0,0,0,0,,0,0,0,1,1,0,0,,34
83.4,2015,12,ES,0,0,3,22,5,6,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,60
83.4,2015,12,ES,0,0,3,98,3,7,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,20
83.4,2015,12,ES,0,0,2,14,6,7,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,67
83.4,2015,12,ES,0,0,3,17,4,8,2,0,,1,0,0,0,0,,0,0,0,0,0,1,0,,28
83.4,2015,12,ES,0,0,3,98,98,4,1,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,19
83.4,2015,12,ES,0,0,3,20,7,8,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,50
83.4,2015,12,ES,0,0,3,19,5,8,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,68
83.4,2015,12,ES,0,1,3,18,9,8,1,0,,1,0,0,1,0,,0,1,1,1,1,0,0,,45
83.4,2015,12,ES,1,0,3,98,5,6,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,18
83.4,2015,12,ES,0,0,3,19,98,6,1,0,,0,0,0,0,1,,0,0,1,1,0,0,0,,25
83.4,2015,12,ES,0,0,3,12,6,7,2,0,,1,0,0,0,0,,0,1,1,1,0,0,0,,69
83.4,2015,12,ES,0,0,3,23,3,7,2,0,,0,1,0,1,0,,0,1,0,1,0,0,0,,54
83.4,2015,12,ES,1,1,3,20,7,6,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,49
83.4,2015,12,ES,0,0,2,18,4,6,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,36
83.4,2015,12,ES,1,1,2,18,5,7,1,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,44
83.4,2015,12,ES,0,0,1,18,4,9,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,49
83.4,2015,12,ES,0,0,2,98,5,6,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,21
83.4,2015,12,ES,1,0,1,15,3,6,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,25
83.4,2015,12,ES,0,0,2,98,4,4,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,22
83.4,2015,12,ES,0,0,2,16,7,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,50
83.4,2015,12,ES,0,0,3,19,98,6,1,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,57
83.4,2015,12,ES,0,0,3,14,98,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,85
83.4,2015,12,ES,0,0,3,23,1,10,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,47
83.4,2015,12,ES,0,2,3,16,97,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,47
83.4,2015,12,ES,0,0,2,10,97,10,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,79
83.4,2015,12,ES,0,0,3,16,5,8,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,65
83.4,2015,12,ES,0,0,3,98,98,8,1,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,18
83.4,2015,12,ES,0,0,3,16,98,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,25
83.4,2015,12,ES,0,0,3,12,97,10,1,0,,0,0,0,0,0,,0,0,0,0,1,1,0,,50
83.4,2015,12,ES,0,0,3,14,3,9,1,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,75
83.4,2015,12,ES,0,1,3,24,10,1,1,0,,0,0,0,1,1,,0,0,0,1,1,0,0,,49
83.4,2015,12,ES,0,0,1,16,97,10,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,57
83.4,2015,12,ES,2,0,3,18,97,8,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,40
83.4,2015,12,ES,1,0,2,20,1,10,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,51
83.4,2015,12,ES,0,0,2,14,5,7,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,79
83.4,2015,12,ES,0,0,2,14,5,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,43
83.4,2015,12,ES,0,0,3,16,1,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,46
83.4,2015,12,ES,0,0,3,14,5,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,78
83.4,2015,12,ES,0,0,3,19,5,7,1,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,24
83.4,2015,12,ES,1,2,3,23,5,7,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,41
83.4,2015,12,ES,0,0,3,18,97,6,1,0,,0,0,0,0,0,,1,0,0,1,0,0,0,,45
83.4,2015,12,ES,0,0,3,18,3,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,33
83.4,2015,12,ES,0,0,3,22,2,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,47
83.4,2015,12,ES,0,0,2,12,3,7,1,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,65
83.4,2015,12,ES,0,0,2,7,3,8,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,86
83.4,2015,12,ES,0,0,2,97,3,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,81
83.4,2015,12,ES,0,0,3,12,3,8,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,72
83.4,2015,12,ES,0,0,2,14,2,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,43
83.4,2015,12,ES,0,0,2,18,3,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,46
83.4,2015,12,ES,0,0,3,14,4,4,1,0,,0,0,1,0,1,,0,0,0,0,0,0,0,,59
83.4,2015,12,ES,2,0,3,22,8,5,2,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,32
83.4,2015,12,ES,0,0,2,14,98,4,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,61
83.4,2015,12,ES,0,0,2,98,2,7,1,0,,0,0,1,0,0,,0,0,0,0,0,0,0,,27
83.4,2015,12,ES,0,0,3,14,5,7,1,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,66
83.4,2015,12,ES,0,0,3,28,6,8,1,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,28
83.4,2015,12,ES,0,0,3,23,3,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,65
83.4,2015,12,ES,2,0,3,24,6,9,1,1,,0,1,1,0,0,,0,0,1,1,0,0,0,,46
83.4,2015,12,ES,0,0,2,20,3,8,3,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,52
83.4,2015,12,ES,0,0,1,14,4,10,1,0,,1,0,0,1,0,,0,1,1,1,1,0,0,,55
83.4,2015,12,ES,2,1,3,27,5,8,1,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,45
83.4,2015,12,ES,0,0,3,98,1,10,1,0,,1,0,0,0,0,,0,1,1,1,1,0,0,,24
83.4,2015,12,ES,0,0,1,14,5,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,40
83.4,2015,12,ES,0,0,1,15,10,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,67
83.4,2015,12,ES,0,0,2,16,3,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,27
83.4,2015,12,ES,3,0,2,26,5,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,45
83.4,2015,12,ES,0,0,2,20,1,7,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,22
83.4,2015,12,ES,0,1,2,16,5,5,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,20
83.4,2015,12,ES,0,0,3,12,8,7,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,75
83.4,2015,12,ES,0,0,2,13,1,10,2,0,,1,0,0,1,0,,0,1,0,0,1,0,0,,46
83.4,2015,12,ES,0,0,3,24,1,8,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,34
83.4,2015,12,ES,0,0,1,14,3,9,2,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,48
83.4,2015,12,ES,1,0,1,12,4,10,2,0,,1,0,0,0,0,,0,1,0,0,1,0,0,,75
83.4,2015,12,ES,0,0,1,17,3,9,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,29
83.4,2015,12,ES,0,0,2,24,5,8,1,0,,1,0,0,1,0,,0,1,0,0,1,0,0,,36
83.4,2015,12,ES,0,0,3,17,5,9,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,50
83.4,2015,12,ES,0,0,3,14,5,6,2,0,,0,0,0,0,0,,0,0,1,1,0,0,0,,62
83.4,2015,12,ES,0,0,2,20,3,8,1,0,,1,0,0,0,0,,0,1,1,1,0,0,0,,41
83.4,2015,12,ES,0,0,3,16,5,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,33
83.4,2015,12,ES,0,0,1,18,3,5,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,60
83.4,2015,12,ES,0,0,3,12,1,6,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,81
83.4,2015,12,ES,0,0,2,98,4,4,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,22
83.4,2015,12,ES,0,0,1,13,1,8,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,84
83.4,2015,12,ES,0,0,2,15,2,3,1,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,63
83.4,2015,12,ES,0,0,2,16,1,6,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,55
83.4,2015,12,ES,0,0,3,20,6,5,2,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,60
83.4,2015,12,ES,1,1,1,20,2,5,2,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,44
83.4,2015,12,ES,0,0,2,21,97,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,51
83.4,2015,12,ES,0,0,3,12,98,11,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,78
83.4,2015,12,ES,0,0,2,14,5,5,2,0,,0,0,0,0,0,,0,0,0,1,0,1,0,,70
83.4,2015,12,ES,0,0,2,8,4,8,3,0,,0,0,0,1,0,,0,0,0,1,0,1,0,,69
83.4,2015,12,ES,0,0,2,21,5,7,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,27
83.4,2015,12,ES,0,0,2,14,8,8,1,0,,0,0,0,0,0,,0,1,1,0,1,0,0,,50
83.4,2015,12,ES,0,0,2,14,5,6,2,0,,0,0,0,0,0,,0,0,1,0,1,0,0,,81
83.4,2015,12,ES,0,0,2,10,1,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,82
83.4,2015,12,ES,0,0,2,98,5,10,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,15
83.4,2015,12,ES,1,1,3,98,5,8,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,16
83.4,2015,12,ES,0,0,3,12,6,6,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,66
83.4,2015,12,ES,0,0,3,16,5,6,2,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,55
83.4,2015,12,ES,0,0,3,12,5,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,78
83.4,2015,12,ES,1,1,3,16,5,6,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,42
83.4,2015,12,ES,2,0,3,16,5,7,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,41
83.4,2015,12,ES,0,0,3,16,5,7,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,53
83.4,2015,12,ES,0,0,3,14,5,6,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,70
83.4,2015,12,ES,1,1,3,16,5,7,2,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,43
83.4,2015,12,ES,0,0,3,18,5,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,68
83.4,2015,12,ES,0,0,3,14,5,7,1,0,,0,1,0,1,0,,0,0,0,1,0,0,0,,67
83.4,2015,12,ES,0,0,2,18,3,7,2,0,,1,0,0,0,0,,0,0,0,0,1,0,0,,42
83.4,2015,12,ES,1,0,2,17,4,8,1,0,,1,1,0,0,0,,0,0,0,1,1,0,0,,35
83.4,2015,12,ES,0,0,3,16,5,7,1,0,,1,1,0,1,0,,0,0,0,1,0,0,0,,75
83.4,2015,12,ES,0,0,3,16,6,6,1,0,,0,1,0,1,0,,0,0,0,1,0,0,0,,50
83.4,2015,12,ES,0,0,3,22,5,7,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,74
83.4,2015,12,ES,0,0,2,98,5,7,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,19
83.4,2015,12,ES,0,0,7,97,5,7,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,76
83.4,2015,12,ES,2,0,3,16,97,7,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,27
83.4,2015,12,ES,0,0,3,14,3,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,75
83.4,2015,12,ES,1,0,1,18,97,10,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,28
83.4,2015,12,ES,0,0,3,14,2,8,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,67
83.4,2015,12,ES,0,0,2,98,97,9,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,18
83.4,2015,12,ES,0,0,3,14,5,8,1,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,55
83.4,2015,12,ES,0,0,3,14,97,7,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,73
83.4,2015,12,ES,0,0,2,97,97,4,1,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,71
83.4,2015,12,ES,0,0,3,18,98,8,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,22
83.4,2015,12,ES,0,0,2,14,5,7,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,51
83.4,2015,12,ES,0,0,2,14,3,7,2,0,,0,0,0,0,0,,0,0,0,1,1,1,0,,56
83.4,2015,12,ES,0,0,2,98,5,8,2,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,19
83.4,2015,12,ES,0,0,3,14,2,10,1,0,,1,0,0,0,0,,0,0,0,0,0,0,0,,64
83.4,2015,12,ES,0,0,2,18,97,8,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,42
83.4,2015,12,ES,0,0,3,18,5,9,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,42
83.4,2015,12,ES,0,0,2,14,5,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,61
83.4,2015,12,ES,0,0,3,14,97,9,1,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,62
83.4,2015,12,ES,0,1,2,18,1,8,1,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,48
83.4,2015,12,ES,0,0,2,21,98,8,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,22
83.4,2015,12,ES,0,0,3,12,3,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,67
83.4,2015,12,ES,0,0,3,98,3,8,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,20
83.4,2015,12,ES,0,0,1,17,98,6,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,21
83.4,2015,12,ES,0,0,2,10,5,10,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,75
83.4,2015,12,ES,0,0,3,22,98,6,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,23
83.4,2015,12,ES,0,0,3,13,98,8,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,75
83.4,2015,12,ES,0,0,3,10,10,10,2,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,82
83.4,2015,12,ES,0,0,1,16,3,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,57
83.4,2015,12,ES,0,0,2,2,5,4,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,40
83.4,2015,12,ES,1,0,1,2,3,6,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,74
83.4,2015,12,ES,0,0,2,19,4,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,53
83.4,2015,12,ES,0,0,2,98,98,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,16
83.4,2015,12,ES,0,0,1,16,5,6,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,54
83.4,2015,12,ES,0,0,1,10,8,7,1,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,69
83.4,2015,12,ES,0,0,1,12,97,6,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,53
83.4,2015,12,ES,2,0,3,32,7,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,38
83.4,2015,12,ES,0,0,3,14,97,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,76
83.4,2015,12,ES,0,1,1,17,97,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,35
83.4,2015,12,ES,0,0,3,9,97,5,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,83
83.4,2015,12,ES,0,0,3,17,1,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,19
83.4,2015,12,ES,0,0,3,14,8,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,71
83.4,2015,12,ES,0,0,3,14,5,9,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,54
83.4,2015,12,ES,0,0,1,19,5,6,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,25
83.4,2015,12,ES,0,0,3,23,4,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,56
83.4,2015,12,ES,0,0,2,98,8,7,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,17
83.4,2015,12,ES,0,0,2,18,5,7,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,56
83.4,2015,12,ES,0,0,3,27,1,7,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,53
83.4,2015,12,ES,0,1,3,20,5,6,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,43
83.4,2015,12,ES,3,0,2,16,5,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,46
83.4,2015,12,ES,0,1,3,98,5,7,2,0,,1,1,0,0,0,,1,1,0,0,1,0,0,,17
83.4,2015,12,ES,0,0,3,15,98,8,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,82
83.4,2015,12,ES,0,0,1,19,4,7,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,26
83.4,2015,12,ES,0,0,3,22,4,8,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,24
83.4,2015,12,ES,0,0,3,16,5,4,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,68
83.4,2015,12,ES,0,0,3,98,6,7,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,15
83.4,2015,12,ES,0,0,1,98,3,7,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,17
83.4,2015,12,ES,0,0,3,25,6,9,2,0,,0,0,0,0,0,,1,0,0,0,1,0,0,,40
83.4,2015,12,ES,0,0,3,25,6,8,1,0,,1,0,0,1,0,,0,0,1,1,0,0,0,,44
83.4,2015,12,ES,1,0,3,19,3,6,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,38
83.4,2015,12,ES,0,0,1,20,4,6,2,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,57
83.4,2015,12,ES,0,0,3,25,1,7,1,1,,0,0,0,0,0,,0,0,0,1,0,0,0,,57
83.4,2015,12,ES,1,0,3,21,6,6,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,47
83.4,2015,12,ES,1,1,3,16,1,10,1,0,,1,1,0,1,0,,1,1,0,1,0,0,0,,50
83.4,2015,12,ES,0,0,3,19,1,10,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,65
83.4,2015,12,ES,1,0,1,15,98,7,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,32
83.4,2015,12,ES,1,2,1,14,98,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,32
83.4,2015,12,ES,0,0,3,98,1,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,18
83.4,2015,12,ES,0,0,1,14,5,10,2,0,,1,0,0,0,0,,0,0,0,0,0,0,0,,50
83.4,2015,12,ES,0,0,3,22,2,7,1,0,,0,1,0,0,0,,0,0,0,1,0,0,0,,55
83.4,2015,12,ES,0,0,3,18,2,9,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,56
83.4,2015,12,ES,0,0,3,28,5,7,1,0,,0,1,0,0,0,,0,0,0,1,0,0,0,,53
83.4,2015,12,ES,0,0,3,14,4,4,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,69
83.4,2015,12,ES,0,0,3,15,5,7,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,65
83.4,2015,12,ES,0,0,3,18,3,8,1,0,,0,0,1,1,0,,0,0,0,1,1,0,0,,53
83.4,2015,12,ES,0,0,2,18,4,5,1,1,,1,1,0,0,0,,0,0,0,1,1,0,0,,29
83.4,2015,12,ES,0,0,3,98,5,6,1,0,,0,0,1,1,0,,0,0,0,1,1,0,0,,24
83.4,2015,12,ES,0,0,3,14,5,8,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,67
83.4,2015,12,ES,0,0,3,22,5,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,58
83.4,2015,12,ES,0,0,3,98,8,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,22
83.4,2015,12,ES,2,0,2,18,1,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,29
83.4,2015,12,ES,2,0,2,14,8,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,69
83.4,2015,12,ES,0,0,2,25,1,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,54
83.4,2015,12,ES,0,1,2,17,5,8,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,27
