surveyid,year,cc,isocc,nc9,nc14,bills,eduage,polr,scc,caper,calfcar,caecar,canocar,caihome,calehome,caleapp,casup,caesequ,casolar,cacfood,cactravel,cared,cadis,caother,canone,pdconv,age
75.4,2011,11,GR,0,0,2,12,,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,67
75.4,2011,11,GR,1,0,1,15,,8,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,26
75.4,2011,11,GR,0,0,3,18,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,52
75.4,2011,11,GR,0,0,1,12,,6,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,50
75.4,2011,11,GR,0,0,1,12,,8,2,0,,1,0,0,1,0,,0,1,1,1,1,0,0,,70
75.4,2011,11,GR,0,0,2,12,,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,64
75.4,2011,11,GR,0,0,2,12,,8,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,55
75.4,2011,11,GR,1,0,1,23,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,29
75.4,2011,11,GR,0,0,2,16,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,59
75.4,2011,11,GR,2,0,2,18,,10,1,0,,1,1,0,0,0,,0,1,0,1,1,0,0,,42
75.4,2011,11,GR,0,0,1,18,,10,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,70
75.4,2011,11,GR,0,0,2,15,,10,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,69
75.4,2011,11,GR,0,0,3,12,,10,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,82
75.4,2011,11,GR,0,0,1,12,,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,52
75.4,2011,11,GR,1,0,2,18,,9,1,0,,1,1,0,0,0,,0,0,0,1,0,0,0,,40
75.4,2011,11,GR,0,0,3,8,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,82
75.4,2011,11,GR,0,0,3,18,,10,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,24
75.4,2011,11,GR,0,0,3,18,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,59
75.4,2011,11,GR,0,0,3,12,,9,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,75
75.4,2011,11,GR,0,0,2,11,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,72
75.4,2011,11,GR,0,1,3,18,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,24
75.4,2011,11,GR,0,0,3,12,,9,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,90
75.4,2011,11,GR,0,0,3,12,,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,65
75.4,2011,11,GR,0,0,3,15,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,80
75.4,2011,11,GR,0,0,1,12,,6,1,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,72
75.4,2011,11,GR,0,0,3,20,,8,3,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,21
75.4,2011,11,GR,0,0,2,12,,9,1,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,92
75.4,2011,11,GR,1,0,3,16,,8,1,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,30
75.4,2011,11,GR,0,0,1,10,,7,1,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,75
75.4,2011,11,GR,0,0,3,12,,8,1,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,66
75.4,2011,11,GR,0,0,3,15,,5,1,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,59
75.4,2011,11,GR,0,0,3,22,,8,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,33
75.4,2011,11,GR,0,0,2,19,,10,2,0,,0,0,0,1,0,,0,1,0,0,1,0,0,,35
75.4,2011,11,GR,0,0,1,12,,7,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,82
75.4,2011,11,GR,0,1,2,18,,7,1,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,46
75.4,2011,11,GR,0,0,2,18,,10,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,32
75.4,2011,11,GR,0,0,3,18,,10,2,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,52
75.4,2011,11,GR,0,0,2,13,,10,2,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,57
75.4,2011,11,GR,0,0,3,18,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,32
75.4,2011,11,GR,0,0,3,18,,9,2,0,,1,1,0,1,0,,0,0,0,1,1,0,0,,50
75.4,2011,11,GR,0,0,2,18,,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,35
75.4,2011,11,GR,0,0,2,18,,10,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,42
75.4,2011,11,GR,0,0,3,18,,7,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,38
75.4,2011,11,GR,0,0,3,98,,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,18
75.4,2011,11,GR,1,0,2,18,,10,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,30
75.4,2011,11,GR,0,0,3,18,,5,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,57
75.4,2011,11,GR,0,0,2,18,,9,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,40
75.4,2011,11,GR,0,0,2,13,,10,1,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,59
75.4,2011,11,GR,1,0,1,12,,10,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,75
75.4,2011,11,GR,0,0,3,18,,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,49
75.4,2011,11,GR,0,0,7,17,,9,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,43
75.4,2011,11,GR,0,0,3,8,,10,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,74
75.4,2011,11,GR,0,0,3,18,,9,2,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,25
75.4,2011,11,GR,0,1,3,18,,10,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,43
75.4,2011,11,GR,0,0,1,12,,10,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,75
75.4,2011,11,GR,0,0,2,23,,8,2,0,,0,1,0,1,0,,0,0,1,1,0,0,0,,40
75.4,2011,11,GR,0,0,2,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,55
75.4,2011,11,GR,0,0,3,21,,8,1,0,,0,0,0,0,0,,0,0,0,1,1,1,0,,30
75.4,2011,11,GR,0,0,2,15,,9,1,0,,0,0,0,0,0,,0,0,0,1,1,1,0,,45
75.4,2011,11,GR,0,0,3,20,,8,1,0,,0,1,0,0,0,,0,0,0,1,1,1,0,,56
75.4,2011,11,GR,0,0,3,18,,8,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,24
75.4,2011,11,GR,0,0,2,98,,9,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,17
75.4,2011,11,GR,0,0,1,12,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,42
75.4,2011,11,GR,2,0,2,23,,8,1,0,,0,1,0,0,0,,0,0,0,1,1,1,0,,38
75.4,2011,11,GR,0,0,1,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,65
75.4,2011,11,GR,0,0,1,18,,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,30
75.4,2011,11,GR,1,0,3,18,,8,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,34
75.4,2011,11,GR,0,0,1,97,,9,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,70
75.4,2011,11,GR,0,0,3,20,,8,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,50
75.4,2011,11,GR,1,0,3,18,,8,1,0,,0,0,0,0,0,,0,0,0,0,1,1,0,,36
75.4,2011,11,GR,0,0,1,18,,8,2,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,36
75.4,2011,11,GR,0,0,1,12,,7,1,0,,0,0,0,0,0,,0,1,1,1,0,0,0,,52
75.4,2011,11,GR,0,0,1,15,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,50
75.4,2011,11,GR,0,0,3,98,,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,19
75.4,2011,11,GR,0,0,1,15,,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,47
75.4,2011,11,GR,0,0,1,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,61
75.4,2011,11,GR,0,2,2,15,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,53
75.4,2011,11,GR,0,0,3,98,,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,20
75.4,2011,11,GR,0,0,1,19,,9,2,0,,1,0,0,0,0,,0,0,1,0,1,0,0,,62
75.4,2011,11,GR,0,0,2,12,,7,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,51
75.4,2011,11,GR,0,0,1,18,,8,2,0,,0,0,0,0,0,,0,0,0,1,0,1,0,,34
75.4,2011,11,GR,0,0,3,98,,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,16
75.4,2011,11,GR,1,0,1,17,,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,28
75.4,2011,11,GR,2,0,1,18,,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,34
75.4,2011,11,GR,2,0,2,19,,8,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,38
75.4,2011,11,GR,0,0,2,98,,7,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,18
75.4,2011,11,GR,0,0,1,19,,7,1,0,,1,1,0,0,0,,0,0,0,1,1,0,0,,58
75.4,2011,11,GR,0,1,2,15,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,32
75.4,2011,11,GR,2,0,2,10,,8,1,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,46
75.4,2011,11,GR,2,0,1,15,,9,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,32
75.4,2011,11,GR,2,1,1,15,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,34
75.4,2011,11,GR,2,2,1,16,,10,1,0,,0,0,0,0,0,,1,0,0,1,0,0,0,,35
75.4,2011,11,GR,1,1,1,15,,10,1,0,,0,0,0,0,0,,1,0,0,0,0,0,0,,31
75.4,2011,11,GR,2,1,7,12,,10,3,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,45
75.4,2011,11,GR,0,0,1,14,,11,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,30
75.4,2011,11,GR,2,0,1,18,,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,25
75.4,2011,11,GR,0,0,2,21,,6,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,22
75.4,2011,11,GR,0,0,3,98,,5,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,18
75.4,2011,11,GR,0,2,7,23,,10,1,0,,0,0,0,0,0,,1,1,0,1,1,0,0,,36
75.4,2011,11,GR,1,1,2,16,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,47
75.4,2011,11,GR,0,0,2,97,,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,59
75.4,2011,11,GR,0,0,7,12,,10,1,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,65
75.4,2011,11,GR,2,0,1,16,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,23
75.4,2011,11,GR,0,0,2,15,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,21
75.4,2011,11,GR,0,0,2,12,,10,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,64
75.4,2011,11,GR,0,0,1,15,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,38
75.4,2011,11,GR,0,0,2,18,,10,1,0,,0,0,0,1,0,,0,1,0,0,1,0,0,,19
75.4,2011,11,GR,2,1,2,18,,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,33
75.4,2011,11,GR,0,0,2,20,,6,1,0,,1,1,0,0,0,,0,1,0,1,1,0,0,,40
75.4,2011,11,GR,0,1,2,18,,7,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,49
75.4,2011,11,GR,0,0,2,15,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,46
75.4,2011,11,GR,0,0,3,98,,7,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,16
75.4,2011,11,GR,0,0,1,20,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,48
75.4,2011,11,GR,0,0,2,98,,10,2,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,15
75.4,2011,11,GR,0,0,3,18,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,33
75.4,2011,11,GR,2,0,2,24,,8,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,34
75.4,2011,11,GR,0,0,2,19,,9,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,19
75.4,2011,11,GR,0,0,3,21,,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,41
75.4,2011,11,GR,0,0,2,28,,8,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,58
75.4,2011,11,GR,0,0,1,12,,6,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,70
75.4,2011,11,GR,0,0,2,18,,5,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,52
75.4,2011,11,GR,2,0,1,18,,9,2,0,,1,0,0,0,0,,0,1,0,0,0,0,0,,33
75.4,2011,11,GR,0,0,2,22,,9,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,28
75.4,2011,11,GR,0,0,1,12,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,55
75.4,2011,11,GR,0,0,1,12,,10,1,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,66
75.4,2011,11,GR,1,0,1,12,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,34
75.4,2011,11,GR,1,1,1,12,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,35
75.4,2011,11,GR,0,0,1,19,,10,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,53
75.4,2011,11,GR,1,0,1,97,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,67
75.4,2011,11,GR,0,0,1,12,,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,52
75.4,2011,11,GR,0,0,1,12,,9,1,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,40
75.4,2011,11,GR,0,0,1,23,,9,1,0,,0,0,0,1,0,,0,1,1,1,1,0,0,,26
75.4,2011,11,GR,0,0,2,98,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,22
75.4,2011,11,GR,0,0,3,12,,10,2,0,,1,1,0,0,0,,0,1,0,1,0,0,0,,60
75.4,2011,11,GR,0,0,2,24,,8,1,0,,1,0,0,0,0,,0,1,0,0,0,0,0,,49
75.4,2011,11,GR,1,0,2,18,,5,1,0,,1,0,0,0,0,,0,1,0,0,0,0,0,,25
75.4,2011,11,GR,0,0,2,18,,10,1,0,,1,1,0,0,0,,0,1,0,0,0,0,0,,53
75.4,2011,11,GR,0,0,2,23,,10,1,0,,1,0,0,0,0,,0,1,0,0,0,0,0,,25
75.4,2011,11,GR,0,0,2,12,,10,1,0,,1,0,0,0,0,,0,1,0,0,0,0,0,,62
75.4,2011,11,GR,0,0,3,18,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,31
75.4,2011,11,GR,0,0,2,18,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,31
75.4,2011,11,GR,0,0,2,20,,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,40
75.4,2011,11,GR,0,0,2,15,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,25
75.4,2011,11,GR,1,0,2,18,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,23
75.4,2011,11,GR,0,0,2,12,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,68
75.4,2011,11,GR,0,0,2,98,,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,22
75.4,2011,11,GR,0,0,2,12,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,43
75.4,2011,11,GR,0,0,2,15,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,28
75.4,2011,11,GR,0,0,2,15,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,36
75.4,2011,11,GR,0,0,2,18,,9,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,37
75.4,2011,11,GR,0,0,2,16,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,39
75.4,2011,11,GR,0,0,2,98,,9,2,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,16
75.4,2011,11,GR,1,2,2,18,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,45
75.4,2011,11,GR,0,0,2,18,,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,42
75.4,2011,11,GR,0,0,2,16,,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,35
75.4,2011,11,GR,0,0,1,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,29
75.4,2011,11,GR,0,0,2,18,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,71
75.4,2011,11,GR,0,0,2,18,,4,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,69
75.4,2011,11,GR,1,0,3,10,,7,2,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,65
75.4,2011,11,GR,0,0,3,15,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,84
75.4,2011,11,GR,0,0,2,15,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,86
75.4,2011,11,GR,0,0,2,8,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,65
75.4,2011,11,GR,0,0,2,10,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,65
75.4,2011,11,GR,0,0,2,18,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,61
75.4,2011,11,GR,0,0,3,98,,8,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,19
75.4,2011,11,GR,0,0,1,98,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,22
75.4,2011,11,GR,0,0,3,12,,8,1,0,,1,1,0,1,0,,0,1,0,0,0,0,0,,68
75.4,2011,11,GR,0,0,2,98,,10,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,19
75.4,2011,11,GR,1,1,3,21,,9,2,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,40
75.4,2011,11,GR,0,0,3,12,,8,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,70
75.4,2011,11,GR,0,0,2,18,,9,1,0,,1,0,0,1,0,,0,1,0,1,0,0,0,,33
75.4,2011,11,GR,0,0,2,98,,7,1,0,,1,0,0,1,0,,0,1,0,0,1,0,0,,24
75.4,2011,11,GR,0,0,2,12,,8,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,55
75.4,2011,11,GR,0,0,3,24,,10,1,1,,0,1,0,1,0,,0,1,0,1,0,0,0,,35
75.4,2011,11,GR,0,0,3,18,,10,1,0,,0,0,0,1,0,,0,1,0,1,0,0,0,,47
75.4,2011,11,GR,0,0,3,98,,9,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,16
75.4,2011,11,GR,0,1,3,18,,10,1,0,,1,1,0,1,0,,0,1,0,1,0,0,0,,43
75.4,2011,11,GR,0,0,3,18,,10,1,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,48
75.4,2011,11,GR,0,0,2,15,,9,1,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,47
75.4,2011,11,GR,0,0,3,25,,10,1,1,,0,0,0,1,0,,0,1,0,1,0,0,0,,31
75.4,2011,11,GR,0,0,2,12,,7,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,58
75.4,2011,11,GR,0,0,2,18,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,48
75.4,2011,11,GR,0,0,1,12,,9,1,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,42
75.4,2011,11,GR,0,1,3,18,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,1,0,,51
75.4,2011,11,GR,1,0,2,18,,8,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,45
75.4,2011,11,GR,0,0,2,12,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,44
75.4,2011,11,GR,0,0,1,18,,10,1,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,35
75.4,2011,11,GR,0,0,2,8,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,62
75.4,2011,11,GR,0,0,3,22,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,23
75.4,2011,11,GR,0,0,2,22,,6,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,24
75.4,2011,11,GR,0,0,1,10,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,50
75.4,2011,11,GR,2,0,1,12,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,45
75.4,2011,11,GR,0,0,2,15,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,52
75.4,2011,11,GR,0,0,3,12,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,70
75.4,2011,11,GR,0,0,3,12,,10,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,60
75.4,2011,11,GR,0,0,2,19,,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,45
75.4,2011,11,GR,0,1,3,98,,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,15
75.4,2011,11,GR,0,1,2,18,,9,2,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,46
75.4,2011,11,GR,0,0,3,10,,9,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,70
75.4,2011,11,GR,1,0,2,18,,10,1,0,,1,1,0,1,0,,0,0,1,0,0,0,0,,36
75.4,2011,11,GR,0,0,3,12,,10,2,0,,0,1,0,0,0,,0,1,0,0,0,0,0,,77
75.4,2011,11,GR,0,0,2,22,,8,1,0,,0,1,0,1,0,,0,0,0,0,0,0,0,,25
75.4,2011,11,GR,0,0,1,12,,9,2,0,,0,1,0,0,0,,0,1,1,0,0,0,0,,57
75.4,2011,11,GR,0,0,2,18,,9,1,0,,1,1,0,1,0,,0,0,0,0,0,0,0,,55
75.4,2011,11,GR,0,0,3,11,,10,1,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,75
75.4,2011,11,GR,0,0,1,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,57
75.4,2011,11,GR,0,0,2,12,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,73
75.4,2011,11,GR,1,0,1,12,,6,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,15
75.4,2011,11,GR,0,0,2,23,,10,1,0,,0,1,0,1,0,,0,1,0,1,0,0,0,,38
75.4,2011,11,GR,0,0,1,18,,9,1,0,,0,1,0,0,0,,0,0,0,1,0,0,0,,25
75.4,2011,11,GR,0,0,2,98,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,17
75.4,2011,11,GR,0,0,2,18,,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,34
75.4,2011,11,GR,0,0,2,98,,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,17
75.4,2011,11,GR,0,0,3,8,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,77
75.4,2011,11,GR,0,0,3,22,,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,46
75.4,2011,11,GR,1,0,2,23,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,30
75.4,2011,11,GR,0,0,2,15,,10,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,51
75.4,2011,11,GR,2,0,3,21,,10,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,30
75.4,2011,11,GR,0,0,1,14,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,35
75.4,2011,11,GR,0,0,1,18,,10,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,45
75.4,2011,11,GR,0,0,1,18,,9,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,51
75.4,2011,11,GR,0,0,1,18,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,52
75.4,2011,11,GR,0,0,1,10,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,70
75.4,2011,11,GR,0,0,1,25,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,53
75.4,2011,11,GR,0,0,1,22,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,32
75.4,2011,11,GR,0,0,1,8,,9,2,0,,1,0,0,0,0,,0,1,0,0,1,0,0,,81
75.4,2011,11,GR,0,1,1,18,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,40
75.4,2011,11,GR,0,0,1,23,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,24
75.4,2011,11,GR,0,0,1,12,,9,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,55
75.4,2011,11,GR,0,0,1,12,,10,1,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,60
75.4,2011,11,GR,1,0,1,20,,10,1,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,41
75.4,2011,11,GR,0,0,3,22,,10,1,1,,0,0,0,1,0,,0,1,0,1,1,0,0,,61
75.4,2011,11,GR,0,0,2,23,,10,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,29
75.4,2011,11,GR,0,0,2,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,82
75.4,2011,11,GR,2,1,2,18,,10,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,35
75.4,2011,11,GR,0,0,2,22,,10,1,1,,0,0,0,0,0,,0,1,0,1,1,0,0,,42
75.4,2011,11,GR,0,0,1,18,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,30
75.4,2011,11,GR,0,0,2,18,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,25
75.4,2011,11,GR,0,0,2,18,,8,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,39
75.4,2011,11,GR,0,0,2,21,,10,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,56
75.4,2011,11,GR,2,0,1,18,,10,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,30
75.4,2011,11,GR,0,1,1,14,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,42
75.4,2011,11,GR,0,0,2,23,,10,1,0,,0,0,0,0,0,,0,0,0,1,1,1,0,,25
75.4,2011,11,GR,0,1,2,18,,10,1,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,60
75.4,2011,11,GR,0,0,3,12,,10,2,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,54
75.4,2011,11,GR,0,0,3,98,,10,2,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,24
75.4,2011,11,GR,0,0,2,18,,10,1,0,,1,0,0,1,0,,0,1,1,1,1,1,0,,37
75.4,2011,11,GR,0,0,2,98,,8,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,23
