country,isocntry,qa2,qa5,qa6_1,qa6_2,qa6_3,qa6_4,qa6_5,qa6_6,qa6_7,qa6_8,qa6_9,qa6_10,qa6_11,qa6_12,qa6_13,d1,d11,d8,d40b,d40c,d60
4,DE-W,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,63,17,0,0,3
4,DE-W,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,98,0,0,2
4,DE-W,10,1,0,1,0,0,1,0,0,1,0,1,1,0,0,4,46,25,0,0,3
4,DE-W,10,1,0,1,0,0,1,0,0,1,0,0,0,0,0,5,42,19,2,0,3
4,DE-W,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,5,31,24,3,0,3
4,DE-W,3,1,0,1,0,0,1,0,0,1,1,1,1,0,0,3,26,98,0,0,2
4,DE-W,7,2,0,0,0,0,0,0,0,0,1,1,1,0,0,7,23,18,0,0,3
4,DE-W,6,2,0,0,0,0,0,0,0,0,0,1,1,0,0,97,25,19,0,0,2
4,DE-W,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,6,25,98,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,24,98,0,0,3
4,DE-W,9,1,0,1,0,0,0,0,0,1,0,1,1,0,0,3,20,98,0,0,2
4,DE-W,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,23,98,0,0,3
4,DE-W,7,3,0,1,0,0,0,0,0,0,0,1,1,0,0,6,21,98,0,0,3
4,DE-W,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6,24,16,0,0,3
4,DE-W,10,2,0,1,0,0,0,0,0,0,0,1,1,0,0,5,23,98,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,19,98,0,0,3
4,DE-W,7,1,1,1,0,0,1,1,0,1,1,1,1,0,0,4,56,24,0,0,3
4,DE-W,10,1,0,1,1,0,1,1,0,1,1,1,1,0,0,5,64,14,0,0,3
4,DE-W,5,1,0,1,0,0,1,0,0,0,0,1,1,0,0,5,53,17,0,0,2
4,DE-W,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,5,17,98,1,0,3
4,DE-W,5,2,1,0,0,0,1,0,0,1,0,1,1,0,0,6,76,14,0,0,3
4,DE-W,7,1,0,1,1,1,1,0,1,1,1,1,1,0,0,5,48,18,0,2,3
4,DE-W,6,2,0,0,0,0,1,1,0,0,1,1,1,0,0,97,76,23,0,0,3
4,DE-W,8,1,0,1,0,1,0,0,0,1,0,1,1,0,0,3,59,20,0,0,3
4,DE-W,10,1,1,0,1,0,1,1,0,1,1,1,1,0,0,98,48,22,0,0,7
4,DE-W,10,1,1,0,0,1,1,0,0,1,0,1,1,0,0,5,48,21,0,0,3
4,DE-W,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,78,19,0,0,3
4,DE-W,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,81,24,0,0,3
4,DE-W,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,63,25,0,0,3
4,DE-W,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,53,18,0,0,3
4,DE-W,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,53,19,0,0,3
4,DE-W,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,74,27,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,61,18,0,0,3
4,DE-W,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,81,23,0,0,3
4,DE-W,10,1,0,1,0,1,1,0,0,0,0,1,1,0,0,8,76,15,0,0,3
4,DE-W,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,61,16,0,0,3
4,DE-W,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,70,14,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,76,15,0,0,3
4,DE-W,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,19,98,0,0,3
4,DE-W,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,17,98,0,0,3
4,DE-W,8,2,0,1,1,0,0,0,0,0,0,1,1,0,0,5,17,98,1,0,3
4,DE-W,8,1,0,1,0,0,0,1,0,1,0,1,1,0,0,5,55,23,0,0,3
4,DE-W,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,79,14,0,0,3
4,DE-W,7,1,0,0,1,0,1,0,0,0,0,1,1,0,0,5,32,19,1,0,3
4,DE-W,10,1,0,0,1,0,1,1,1,0,0,1,1,0,0,6,62,16,0,0,3
4,DE-W,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,5,33,16,3,0,3
4,DE-W,4,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5,45,21,0,2,3
4,DE-W,5,1,0,0,0,0,1,1,0,0,1,1,1,0,0,6,69,20,0,0,3
4,DE-W,10,1,0,0,1,0,1,1,0,0,0,1,1,0,0,4,53,23,0,0,3
4,DE-W,9,1,0,1,0,0,1,1,0,1,0,1,1,0,0,7,38,21,2,0,3
4,DE-W,8,1,0,0,0,0,1,1,0,1,1,1,1,0,0,6,55,17,0,0,3
4,DE-W,10,1,0,0,1,0,1,1,0,1,1,1,1,0,0,6,68,20,0,0,3
4,DE-W,6,1,1,0,1,0,1,1,0,0,0,1,1,0,0,6,62,18,0,0,3
4,DE-W,6,3,1,1,0,0,1,0,0,1,0,1,1,0,0,6,57,24,0,0,3
4,DE-W,7,3,1,1,0,0,1,0,0,0,1,1,1,0,0,3,62,25,0,0,3
4,DE-W,10,1,0,0,0,0,1,0,0,1,1,1,1,0,0,9,75,17,0,0,3
4,DE-W,10,1,1,1,1,0,1,0,0,1,1,1,1,0,0,8,62,18,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,58,17,0,0,3
4,DE-W,10,1,1,1,0,0,1,0,1,0,0,0,0,0,0,6,38,19,1,2,2
4,DE-W,8,1,0,1,0,0,1,1,0,0,0,0,1,0,0,6,59,17,0,0,3
4,DE-W,7,1,1,1,0,0,0,1,1,0,0,0,0,0,0,6,64,23,0,0,3
4,DE-W,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,30,27,1,0,2
4,DE-W,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,8,52,18,0,0,1
4,DE-W,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,6,55,14,0,0,2
4,DE-W,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,52,18,0,0,2
4,DE-W,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,97,50,18,0,0,2
4,DE-W,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,8,60,16,0,0,2
4,DE-W,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,8,34,19,1,0,2
4,DE-W,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,97,75,21,0,0,3
4,DE-W,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,27,16,4,0,1
4,DE-W,9,2,0,0,0,0,0,0,0,1,0,1,1,0,0,98,73,15,0,0,3
4,DE-W,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,7,27,16,2,0,2
4,DE-W,6,2,0,1,0,0,0,0,0,1,0,1,1,0,0,4,24,16,0,0,2
4,DE-W,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,97,18,98,0,0,2
4,DE-W,6,2,0,1,0,0,1,0,0,1,0,1,1,0,0,4,44,20,0,2,2
4,DE-W,10,3,0,0,0,0,0,0,0,1,0,1,0,0,0,97,77,14,0,0,2
4,DE-W,10,3,0,0,0,0,1,0,0,1,0,1,1,0,0,3,58,16,0,0,2
4,DE-W,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,97,53,18,0,0,2
4,DE-W,10,3,0,0,0,0,0,0,0,0,0,1,1,0,0,97,27,15,2,0,2
4,DE-W,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,80,14,0,0,2
4,DE-W,10,3,0,0,0,0,1,0,0,0,0,1,1,0,0,6,74,14,0,0,3
4,DE-W,10,3,0,0,0,0,1,0,0,1,0,0,1,0,0,97,57,16,0,0,3
4,DE-W,10,1,1,0,0,0,1,0,0,0,0,1,1,0,0,6,62,16,0,0,3
4,DE-W,10,1,0,0,0,0,1,0,0,1,0,1,1,0,0,98,83,14,0,0,3
4,DE-W,10,3,0,0,0,0,0,0,0,1,0,1,1,0,0,97,82,16,0,0,3
4,DE-W,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,4,52,16,0,0,3
4,DE-W,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,68,16,0,0,3
4,DE-W,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,78,14,0,0,2
4,DE-W,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,50,16,0,0,3
4,DE-W,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,16,0,0,2
4,DE-W,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,97,24,98,0,0,2
4,DE-W,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,21,98,0,0,2
4,DE-W,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,97,21,98,0,0,2
4,DE-W,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,22,98,0,0,2
4,DE-W,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,20,98,0,0,2
4,DE-W,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,46,14,0,0,2
4,DE-W,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,56,15,0,0,1
4,DE-W,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,56,15,0,0,1
4,DE-W,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,97,29,16,3,0,2
4,DE-W,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4,44,16,1,1,2
4,DE-W,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,5,19,18,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,49,30,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,1,1,1,1,0,0,4,22,98,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,1,0,1,1,0,0,3,22,98,0,0,2
4,DE-W,8,2,0,1,0,0,0,0,0,1,0,1,1,0,0,4,21,98,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,1,1,1,0,0,0,5,30,24,1,1,3
4,DE-W,7,1,0,1,0,0,0,0,0,1,1,1,1,0,0,5,32,18,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,1,1,1,0,0,0,3,24,23,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,19,16,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,21,98,0,0,3
4,DE-W,5,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,51,18,0,0,3
4,DE-W,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,21,98,0,0,3
4,DE-W,5,1,0,0,0,0,0,0,0,1,1,1,1,0,0,4,23,98,0,0,3
4,DE-W,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,22,98,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,0,0,0,3,22,98,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3,23,98,0,0,3
4,DE-W,9,1,0,1,0,0,0,0,0,0,1,1,1,0,0,4,23,98,0,0,3
4,DE-W,10,1,0,1,0,0,1,0,0,1,1,0,0,0,0,3,57,31,0,0,3
4,DE-W,8,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,41,16,2,0,3
4,DE-W,9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,22,98,0,0,3
4,DE-W,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,16,15,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,70,15,0,0,3
4,DE-W,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,48,16,0,0,3
4,DE-W,10,1,0,0,1,0,1,1,0,1,1,1,1,0,0,2,53,33,0,0,7
4,DE-W,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5,24,19,0,0,3
4,DE-W,7,1,0,0,0,0,1,0,0,1,1,1,1,0,0,5,73,17,0,0,3
4,DE-W,9,2,0,0,0,0,1,0,0,0,0,1,1,0,0,6,28,17,2,0,3
4,DE-W,10,2,0,1,0,0,1,0,0,0,0,1,1,0,0,5,65,17,0,0,3
4,DE-W,10,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,65,14,0,0,3
4,DE-W,5,1,0,1,0,0,0,0,0,1,1,1,1,0,0,5,63,19,0,0,2
4,DE-W,10,2,0,0,0,0,1,1,0,1,0,0,1,0,0,97,65,14,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,1,1,1,1,0,0,6,81,14,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,1,1,1,1,0,0,5,39,17,2,0,2
4,DE-W,10,1,0,1,0,0,1,0,0,1,1,1,1,0,0,4,65,17,0,0,3
4,DE-W,10,1,0,0,0,0,1,0,0,1,1,1,1,0,0,5,71,16,0,0,2
4,DE-W,7,1,0,0,1,0,1,1,1,1,0,0,1,0,0,5,28,21,2,0,3
4,DE-W,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,7,37,17,2,0,3
4,DE-W,6,2,0,0,0,0,0,1,0,0,0,1,1,0,0,3,65,34,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,97,67,16,0,0,3
4,DE-W,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,65,17,0,0,3
4,DE-W,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5,75,14,0,0,3
4,DE-W,6,2,1,0,0,0,1,0,0,1,0,1,1,0,0,5,45,17,1,0,1
4,DE-W,6,2,1,1,0,0,1,1,0,1,0,1,1,0,0,5,48,19,0,0,3
4,DE-W,5,1,0,1,1,0,1,0,0,1,1,1,1,0,0,7,57,20,0,0,3
4,DE-W,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,52,14,0,0,2
4,DE-W,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,6,63,14,0,0,3
4,DE-W,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,7,75,14,0,0,3
4,DE-W,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,61,14,0,0,3
4,DE-W,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,81,14,0,0,3
4,DE-W,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,60,18,0,0,3
4,DE-W,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,58,15,0,0,3
4,DE-W,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,17,98,1,0,3
4,DE-W,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,98,25,16,0,0,2
4,DE-W,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,6,23,16,1,0,2
4,DE-W,6,2,1,0,0,0,1,0,0,1,0,1,0,0,0,5,26,20,1,0,2
4,DE-W,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6,87,17,0,0,3
4,DE-W,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,6,53,17,0,0,2
4,DE-W,10,1,0,1,0,0,0,0,0,1,0,1,1,0,0,4,76,17,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,19,98,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,6,40,17,0,0,2
4,DE-W,6,2,0,0,1,0,1,0,0,1,0,1,1,0,0,6,55,16,0,0,1
4,DE-W,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,56,16,0,0,3
4,DE-W,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,46,17,2,0,2
4,DE-W,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10,31,19,2,1,2
4,DE-W,10,1,0,1,0,0,1,0,0,1,1,1,1,0,0,6,63,23,0,0,3
4,DE-W,10,1,0,0,1,0,1,0,0,1,0,1,1,0,0,4,55,16,0,0,1
4,DE-W,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4,25,18,0,0,2
4,DE-W,10,1,1,1,0,0,1,0,0,1,1,1,1,0,0,5,47,16,0,0,2
4,DE-W,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,53,16,0,0,3
4,DE-W,8,1,0,0,1,0,1,0,0,1,1,1,1,0,0,5,66,25,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,52,14,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,1,1,1,0,0,5,66,21,0,0,3
4,DE-W,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5,62,14,0,0,3
4,DE-W,8,2,0,1,0,0,1,0,0,1,0,1,1,0,0,3,80,14,0,0,3
4,DE-W,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,97,55,16,0,0,3
4,DE-W,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5,53,20,1,0,3
4,DE-W,10,2,0,1,0,0,1,1,0,1,0,0,1,0,0,7,51,18,0,1,3
4,DE-W,10,2,0,1,0,0,0,0,0,0,0,1,1,0,0,10,64,15,0,0,1
4,DE-W,7,2,0,0,0,0,1,0,0,1,0,1,1,0,0,97,32,26,0,0,3
4,DE-W,5,2,0,1,0,0,0,0,0,1,0,1,1,0,0,5,89,14,0,0,3
4,DE-W,10,3,1,1,0,0,1,0,0,0,0,1,1,0,0,98,47,15,0,0,3
4,DE-W,6,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,59,16,0,0,3
4,DE-W,7,1,0,1,0,0,1,1,0,0,0,1,1,0,0,4,32,19,0,1,3
4,DE-W,9,1,0,1,0,0,1,0,0,1,1,1,1,0,0,6,61,15,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7,76,16,0,0,3
4,DE-W,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,97,77,16,0,0,2
4,DE-W,6,1,0,1,0,0,0,0,0,1,1,1,1,0,0,97,26,24,0,0,3
4,DE-W,10,1,1,1,1,0,1,1,0,1,0,1,1,0,0,4,71,24,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,25,98,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4,58,15,0,0,2
4,DE-W,8,1,0,1,1,0,1,0,0,1,1,1,1,0,0,8,64,19,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,22,98,0,0,2
4,DE-W,8,1,0,1,0,0,0,0,0,0,1,1,0,0,0,5,27,98,0,0,3
4,DE-W,6,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3,59,15,0,0,3
4,DE-W,7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4,24,17,0,0,3
4,DE-W,7,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,26,98,0,0,3
4,DE-W,6,2,0,0,0,0,0,0,0,1,1,1,1,0,0,6,80,18,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,4,54,18,0,0,7
4,DE-W,9,1,0,0,0,0,1,0,0,1,1,1,1,0,0,8,41,18,0,1,2
4,DE-W,8,1,0,0,0,0,1,0,1,1,1,1,1,0,0,7,52,16,0,0,3
4,DE-W,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,98,32,15,1,0,3
4,DE-W,5,2,0,1,0,0,0,0,0,1,1,0,0,0,0,3,47,15,0,0,1
4,DE-W,6,2,0,1,0,0,0,0,0,1,1,1,1,0,0,8,57,16,0,0,3
4,DE-W,5,2,0,1,0,0,0,0,0,1,1,1,1,0,0,9,72,16,0,0,3
4,DE-W,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,97,75,18,0,0,3
4,DE-W,10,1,0,0,0,0,0,0,1,1,0,1,1,0,0,6,82,15,0,0,3
4,DE-W,10,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5,48,19,0,0,3
4,DE-W,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25,24,0,0,7
4,DE-W,10,1,1,1,0,0,1,1,0,1,0,1,1,0,0,4,36,19,11,0,3
4,DE-W,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,6,76,19,0,0,3
4,DE-W,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,37,27,1,0,3
4,DE-W,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,75,23,0,0,3
4,DE-W,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,46,21,1,0,3
4,DE-W,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,71,21,0,0,3
4,DE-W,8,1,1,1,0,0,1,0,1,1,0,1,1,0,0,5,24,98,0,0,3
4,DE-W,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7,63,30,0,0,3
4,DE-W,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,72,27,0,0,3
4,DE-W,7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,5,18,98,0,0,3
4,DE-W,10,1,0,1,1,0,0,0,0,1,1,1,1,0,0,4,63,27,0,0,3
4,DE-W,10,1,0,0,0,0,1,0,0,1,0,1,1,0,0,6,66,26,0,0,3
4,DE-W,10,1,1,0,0,0,0,0,0,0,0,1,1,0,0,6,70,28,0,0,3
4,DE-W,7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,5,22,98,0,0,3
4,DE-W,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0,5,17,98,0,0,3
4,DE-W,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,80,17,0,0,3
4,DE-W,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,4,64,21,0,0,3
4,DE-W,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,5,77,14,0,0,3
4,DE-W,10,1,1,1,1,0,0,0,1,1,1,1,1,0,0,4,55,16,0,0,3
4,DE-W,5,2,0,1,1,1,0,0,0,0,0,1,1,0,0,5,29,17,3,1,3
4,DE-W,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,5,34,18,1,2,3
4,DE-W,10,1,0,1,1,0,0,0,0,1,0,1,1,0,0,3,51,28,0,0,3
4,DE-W,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,66,15,0,0,2
4,DE-W,10,1,0,1,0,0,1,0,0,1,0,1,1,0,0,6,72,19,0,0,3
4,DE-W,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,6,68,14,0,0,3
4,DE-W,9,1,0,0,0,0,1,1,0,1,0,1,1,0,0,5,60,16,0,0,3
4,DE-W,4,2,0,0,1,0,1,0,1,0,0,1,0,0,0,5,28,16,0,0,3
4,DE-W,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,5,84,14,0,0,3
4,DE-W,6,1,0,1,1,0,1,0,0,0,0,1,1,0,0,5,71,16,0,0,3
4,DE-W,7,1,1,0,1,0,1,0,0,1,0,1,1,0,0,97,55,18,0,0,3
4,DE-W,11,1,1,1,0,0,1,0,0,1,1,1,1,1,0,97,69,17,0,0,3
4,DE-W,11,1,0,0,1,0,1,0,0,0,0,1,1,0,0,97,64,14,0,0,3
4,DE-W,10,1,0,0,0,0,1,0,1,1,0,1,1,1,0,97,58,14,0,0,3
4,DE-W,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,98,0,0,7
4,DE-W,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,97,39,17,1,0,3
4,DE-W,5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,10,80,29,0,0,3
4,DE-W,9,2,1,0,1,0,1,0,0,1,1,1,1,0,0,3,67,19,0,0,3
4,DE-W,8,1,0,1,1,0,1,1,0,1,1,1,1,0,0,6,42,19,1,0,3
4,DE-W,10,2,0,1,0,0,1,0,1,1,1,1,1,0,0,8,41,20,0,0,3
4,DE-W,8,1,1,1,0,0,1,0,0,1,1,1,1,0,0,98,63,17,0,0,3
4,DE-W,3,3,0,0,0,0,1,0,0,1,1,1,1,0,0,2,46,18,0,0,3
4,DE-W,8,1,1,1,1,0,1,1,0,1,1,1,1,0,0,5,67,18,0,0,3
4,DE-W,10,1,0,1,0,0,1,1,0,1,1,1,1,0,0,3,74,19,0,0,3
4,DE-W,10,1,0,1,1,0,1,0,1,1,1,1,1,0,0,3,82,26,0,0,3
4,DE-W,6,2,0,1,0,0,0,0,0,1,1,1,1,0,0,3,73,19,0,0,3
4,DE-W,10,2,0,1,1,0,0,0,0,1,1,1,1,0,0,97,43,20,0,0,7
4,DE-W,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,72,14,0,0,3
4,DE-W,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,66,14,0,0,3
4,DE-W,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,65,16,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,20,98,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,19,98,0,0,7
4,DE-W,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,60,16,0,0,3
4,DE-W,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,54,15,0,0,3
4,DE-W,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,31,16,0,0,2
4,DE-W,8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5,73,15,0,0,3
4,DE-W,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,33,17,1,0,1
4,DE-W,6,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5,54,16,0,0,3
4,DE-W,4,1,1,0,0,0,0,0,0,1,0,1,1,0,0,3,79,15,0,0,3
4,DE-W,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,30,17,0,0,3
4,DE-W,8,1,0,1,0,0,1,0,0,0,0,1,1,0,0,7,85,17,0,0,3
4,DE-W,5,1,0,1,1,0,1,0,0,1,1,1,1,0,0,10,75,17,0,0,3
4,DE-W,6,3,1,0,1,0,1,0,0,1,0,1,0,0,0,3,22,18,0,0,3
4,DE-W,5,2,0,1,0,0,1,0,0,1,0,1,1,0,0,6,50,18,0,1,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,9,62,27,0,0,3
4,DE-W,5,1,1,1,0,0,1,0,0,1,1,1,1,0,0,5,52,17,0,0,3
4,DE-W,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,8,78,18,0,0,3
4,DE-W,5,1,1,1,1,0,0,0,1,1,1,1,1,0,0,5,71,19,0,0,3
4,DE-W,8,1,0,1,1,0,1,0,0,1,1,1,1,0,0,5,43,21,2,2,3
4,DE-W,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,67,17,0,0,3
4,DE-W,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,60,19,0,0,3
4,DE-W,6,3,0,1,0,0,1,0,0,1,1,0,0,0,0,6,63,24,0,0,3
4,DE-W,7,1,0,1,1,0,1,0,0,1,1,1,0,0,0,3,37,19,0,0,3
4,DE-W,7,3,0,1,0,0,1,0,1,1,1,1,1,0,0,4,18,98,0,0,3
4,DE-W,4,3,0,1,1,0,1,0,0,0,0,1,1,0,0,7,65,17,0,0,3
4,DE-W,6,1,1,0,0,0,1,0,0,1,1,1,1,0,0,5,40,23,1,0,3
