surveyid,year,cc,isocc,nc9,nc14,bills,eduage,polr,scc,caper,calfcar,caecar,canocar,caihome,calehome,caleapp,casup,caesequ,casolar,cacfood,cactravel,cared,cadis,caother,canone,pdconv,age
91.3,2019,16,FI,0,0,3,23,8,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,61
91.3,2019,16,FI,0,0,3,98,5,8,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,20
91.3,2019,16,FI,0,0,3,26,98,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,52
91.3,2019,16,FI,0,0,3,32,6,10,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,76
91.3,2019,16,FI,0,0,3,27,8,5,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3,45
91.3,2019,16,FI,0,0,3,25,9,8,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,56
91.3,2019,16,FI,0,0,3,28,10,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,63
91.3,2019,16,FI,0,0,3,28,3,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,30
91.3,2019,16,FI,0,1,3,35,8,8,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,54
91.3,2019,16,FI,0,0,3,99,5,8,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,3,20
91.3,2019,16,FI,0,1,3,29,8,8,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,53
91.3,2019,16,FI,0,0,3,25,7,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,48
91.3,2019,16,FI,0,0,3,26,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56
91.3,2019,16,FI,0,0,3,16,8,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,81
91.3,2019,16,FI,0,0,2,19,4,10,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,3,59
91.3,2019,16,FI,0,0,3,25,3,8,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,3,67
91.3,2019,16,FI,0,0,3,26,5,3,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,75
91.3,2019,16,FI,0,0,3,18,5,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,30
91.3,2019,16,FI,0,0,3,15,3,10,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,66
91.3,2019,16,FI,0,0,3,52,10,3,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,4,80
91.3,2019,16,FI,0,0,2,50,5,8,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,3,69
91.3,2019,16,FI,0,0,3,16,7,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,82
91.3,2019,16,FI,0,0,1,59,8,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,69
91.3,2019,16,FI,0,0,3,25,4,10,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,3,73
91.3,2019,16,FI,0,0,3,21,98,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,82
91.3,2019,16,FI,0,0,3,16,3,5,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,72
91.3,2019,16,FI,0,0,3,98,5,7,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,17
91.3,2019,16,FI,3,1,3,98,6,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,34
91.3,2019,16,FI,2,2,3,46,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,53
91.3,2019,16,FI,0,0,3,29,6,9,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2,46
91.3,2019,16,FI,2,0,3,98,5,8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,23
91.3,2019,16,FI,2,0,2,35,7,8,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,40
91.3,2019,16,FI,0,0,3,18,6,5,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,2,74
91.3,2019,16,FI,1,0,3,98,5,7,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,2,15
91.3,2019,16,FI,0,0,3,28,8,7,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,78
91.3,2019,16,FI,0,0,3,57,97,10,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,4,64
91.3,2019,16,FI,0,0,2,21,8,9,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,64
91.3,2019,16,FI,3,1,2,44,9,5,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,4,48
91.3,2019,16,FI,0,0,3,43,4,8,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,4,66
91.3,2019,16,FI,0,0,3,16,98,7,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,64
91.3,2019,16,FI,0,0,3,19,5,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,56
91.3,2019,16,FI,2,0,3,25,3,9,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,2,37
91.3,2019,16,FI,0,0,3,23,7,8,2,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,4,53
91.3,2019,16,FI,0,0,3,22,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,65
91.3,2019,16,FI,0,0,3,55,5,4,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,64
91.3,2019,16,FI,2,0,2,24,4,10,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,40
91.3,2019,16,FI,0,0,3,20,4,7,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,65
91.3,2019,16,FI,0,0,2,25,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,64
91.3,2019,16,FI,1,1,3,41,97,7,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,3,48
91.3,2019,16,FI,1,1,3,29,2,10,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,44
91.3,2019,16,FI,0,0,3,16,98,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,76
91.3,2019,16,FI,0,0,3,21,2,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,68
91.3,2019,16,FI,8,0,3,27,7,7,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,2,77
91.3,2019,16,FI,0,0,3,28,9,8,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,52
91.3,2019,16,FI,0,0,3,20,10,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,30
91.3,2019,16,FI,0,0,3,36,3,10,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,69
91.3,2019,16,FI,0,1,3,98,4,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,16
91.3,2019,16,FI,0,0,3,98,7,10,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2,21
91.3,2019,16,FI,0,0,3,98,8,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,17
91.3,2019,16,FI,0,0,3,24,8,8,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2,76
91.3,2019,16,FI,0,0,2,30,5,9,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,63
91.3,2019,16,FI,0,0,2,22,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,24
91.3,2019,16,FI,0,0,3,22,4,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,39
91.3,2019,16,FI,0,0,2,17,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,62
91.3,2019,16,FI,0,0,3,40,8,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,70
91.3,2019,16,FI,0,0,3,25,6,8,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,3,75
91.3,2019,16,FI,0,2,3,21,7,7,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,41
91.3,2019,16,FI,0,0,3,40,8,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,62
91.3,2019,16,FI,0,0,3,24,8,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,66
91.3,2019,16,FI,0,0,3,46,97,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,71
91.3,2019,16,FI,0,0,3,16,97,5,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,4,71
91.3,2019,16,FI,0,0,3,19,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,41
91.3,2019,16,FI,1,0,3,37,4,10,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3,41
91.3,2019,16,FI,0,0,3,15,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,66
91.3,2019,16,FI,4,0,3,22,3,8,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,29
91.3,2019,16,FI,0,0,3,15,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,76
91.3,2019,16,FI,0,0,3,23,8,3,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,38
91.3,2019,16,FI,0,0,3,24,5,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,28
91.3,2019,16,FI,0,0,3,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,52
91.3,2019,16,FI,0,0,3,97,5,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,81
91.3,2019,16,FI,0,0,3,18,3,5,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,59
91.3,2019,16,FI,0,0,3,20,4,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,77
91.3,2019,16,FI,0,0,3,33,4,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,67
91.3,2019,16,FI,0,0,3,50,6,10,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,79
91.3,2019,16,FI,0,0,3,15,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,66
91.3,2019,16,FI,0,0,3,35,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,43
91.3,2019,16,FI,0,0,1,43,7,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,46
91.3,2019,16,FI,1,2,2,52,8,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,55
91.3,2019,16,FI,0,0,3,20,3,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,46
91.3,2019,16,FI,0,0,3,17,5,7,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,4,81
91.3,2019,16,FI,0,0,3,22,5,9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,66
91.3,2019,16,FI,0,0,3,20,7,8,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,4,77
91.3,2019,16,FI,0,0,3,25,7,5,2,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,4,76
91.3,2019,16,FI,0,0,3,25,7,4,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,69
91.3,2019,16,FI,0,0,3,25,7,10,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,2,67
91.3,2019,16,FI,0,0,3,25,5,10,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3,71
91.3,2019,16,FI,0,0,3,16,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,68
91.3,2019,16,FI,2,0,3,23,7,10,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,45
91.3,2019,16,FI,0,1,2,98,98,6,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,17
91.3,2019,16,FI,0,0,3,20,9,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,31
91.3,2019,16,FI,0,0,3,50,98,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,62
91.3,2019,16,FI,0,0,3,40,98,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,75
91.3,2019,16,FI,0,2,2,27,6,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,38
91.3,2019,16,FI,0,0,3,51,6,7,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,53
91.3,2019,16,FI,1,2,3,24,4,9,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,42
91.3,2019,16,FI,0,0,3,24,5,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,60
91.3,2019,16,FI,0,0,3,16,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,72
91.3,2019,16,FI,0,2,2,18,5,10,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,48
91.3,2019,16,FI,0,2,3,35,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,36
91.3,2019,16,FI,0,0,3,16,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,80
91.3,2019,16,FI,1,0,3,20,6,2,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,26
91.3,2019,16,FI,0,1,3,20,7,8,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,3,53
91.3,2019,16,FI,0,1,3,30,5,6,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,3,47
91.3,2019,16,FI,0,0,3,16,2,8,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,69
91.3,2019,16,FI,3,0,3,19,5,7,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,30
91.3,2019,16,FI,0,0,3,18,8,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,78
91.3,2019,16,FI,0,0,3,19,7,9,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,3,73
91.3,2019,16,FI,0,0,3,28,7,7,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,67
91.3,2019,16,FI,0,0,3,15,7,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,74
91.3,2019,16,FI,0,0,3,50,8,9,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,3,72
91.3,2019,16,FI,1,3,3,21,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,48
91.3,2019,16,FI,0,0,3,30,4,9,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,3,66
91.3,2019,16,FI,2,0,3,18,8,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,2,34
91.3,2019,16,FI,0,0,3,30,10,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,82
91.3,2019,16,FI,0,1,3,27,6,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,50
91.3,2019,16,FI,2,0,3,35,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,35
91.3,2019,16,FI,0,0,3,29,1,10,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,43
91.3,2019,16,FI,2,0,3,18,7,8,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,35
91.3,2019,16,FI,0,0,3,45,8,5,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,67
91.3,2019,16,FI,0,0,3,25,3,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,70
91.3,2019,16,FI,0,0,3,31,98,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,36
91.3,2019,16,FI,1,0,3,24,6,9,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,35
91.3,2019,16,FI,0,0,3,22,6,10,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,74
91.3,2019,16,FI,0,0,3,25,5,10,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,38
91.3,2019,16,FI,2,0,3,27,4,9,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,3,39
91.3,2019,16,FI,0,0,3,25,9,9,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,88
91.3,2019,16,FI,0,0,3,26,7,6,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,3,65
91.3,2019,16,FI,0,0,3,29,6,7,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,2,53
91.3,2019,16,FI,1,1,3,24,5,7,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,38
91.3,2019,16,FI,0,0,3,26,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,64
91.3,2019,16,FI,0,0,3,22,7,6,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,52
91.3,2019,16,FI,0,0,3,24,6,9,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,42
91.3,2019,16,FI,0,0,3,20,10,8,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,3,27
91.3,2019,16,FI,0,0,3,97,3,8,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,84
91.3,2019,16,FI,0,0,3,18,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,40
91.3,2019,16,FI,0,0,3,27,5,10,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,63
91.3,2019,16,FI,0,0,3,16,98,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,42
91.3,2019,16,FI,0,0,3,39,4,3,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,3,70
91.3,2019,16,FI,0,0,3,22,5,2,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3,52
91.3,2019,16,FI,0,0,3,15,6,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,80
91.3,2019,16,FI,1,0,3,27,3,10,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,32
91.3,2019,16,FI,0,0,3,17,4,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,91
91.3,2019,16,FI,0,0,3,22,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,61
91.3,2019,16,FI,1,2,3,19,7,7,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,42
91.3,2019,16,FI,2,1,3,21,6,5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,39
91.3,2019,16,FI,1,3,3,24,8,8,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,2,45
91.3,2019,16,FI,0,0,3,45,97,10,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,4,45
91.3,2019,16,FI,0,0,3,20,6,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,51
91.3,2019,16,FI,0,0,3,22,98,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,69
91.3,2019,16,FI,0,0,3,22,5,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,26
91.3,2019,16,FI,0,0,3,19,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,26
91.3,2019,16,FI,0,0,3,25,97,10,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,2,60
91.3,2019,16,FI,0,0,3,28,1,9,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,46
91.3,2019,16,FI,0,0,3,27,5,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,62
91.3,2019,16,FI,0,0,3,16,5,11,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,72
91.3,2019,16,FI,0,0,3,20,5,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,74
91.3,2019,16,FI,0,0,3,28,5,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,61
91.3,2019,16,FI,0,1,3,30,8,8,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,48
91.3,2019,16,FI,2,0,3,29,3,9,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,38
91.3,2019,16,FI,0,0,3,18,8,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,72
91.3,2019,16,FI,0,0,3,37,1,10,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,59
91.3,2019,16,FI,0,0,3,23,5,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,65
91.3,2019,16,FI,0,0,3,21,3,5,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,3,63
91.3,2019,16,FI,0,0,3,18,4,10,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,2,78
91.3,2019,16,FI,0,0,3,21,5,8,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,3,71
91.3,2019,16,FI,0,0,3,18,3,4,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,79
91.3,2019,16,FI,0,0,3,31,5,9,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,2,52
91.3,2019,16,FI,0,0,3,30,6,6,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,55
91.3,2019,16,FI,0,0,3,42,2,6,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,77
91.3,2019,16,FI,0,0,3,21,3,10,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,4,58
91.3,2019,16,FI,0,1,3,18,4,7,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,46
91.3,2019,16,FI,0,0,3,24,8,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,3,62
91.3,2019,16,FI,0,0,3,98,7,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,16
91.3,2019,16,FI,0,0,3,55,8,9,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,3,72
91.3,2019,16,FI,0,0,3,45,5,10,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,4,83
91.3,2019,16,FI,0,0,3,17,5,4,2,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,3,39
91.3,2019,16,FI,0,0,2,42,5,7,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,2,46
91.3,2019,16,FI,1,0,2,20,6,4,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,4,33
91.3,2019,16,FI,2,0,3,25,7,8,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,39
91.3,2019,16,FI,2,0,2,25,3,8,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,30
91.3,2019,16,FI,0,0,3,17,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,75
91.3,2019,16,FI,0,0,3,27,5,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,75
91.3,2019,16,FI,0,0,3,97,5,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,64
91.3,2019,16,FI,2,1,3,19,6,8,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,38
91.3,2019,16,FI,0,0,3,19,7,7,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3,47
91.3,2019,16,FI,1,1,3,30,5,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,47
91.3,2019,16,FI,0,0,3,16,98,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,53
91.3,2019,16,FI,0,0,3,22,5,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,61
91.3,2019,16,FI,0,1,3,98,4,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,18
91.3,2019,16,FI,0,0,3,18,97,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,48
91.3,2019,16,FI,0,0,3,45,6,9,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,68
91.3,2019,16,FI,0,0,3,18,2,8,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,2,69
91.3,2019,16,FI,0,0,3,17,5,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,71
91.3,2019,16,FI,0,0,3,25,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,53
91.3,2019,16,FI,2,0,3,17,6,9,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,26
91.3,2019,16,FI,0,0,3,45,5,8,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,3,74
91.3,2019,16,FI,0,0,3,22,2,8,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,2,60
91.3,2019,16,FI,0,0,3,19,2,7,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,2,66
91.3,2019,16,FI,0,0,3,30,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75
91.3,2019,16,FI,0,0,3,45,4,8,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,2,55
91.3,2019,16,FI,0,0,3,18,8,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,19
91.3,2019,16,FI,0,0,2,20,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,65
91.3,2019,16,FI,0,0,3,18,5,8,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,67
91.3,2019,16,FI,1,0,3,24,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,25
91.3,2019,16,FI,0,0,3,22,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,61
91.3,2019,16,FI,0,0,3,98,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23
91.3,2019,16,FI,0,0,3,98,7,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25
91.3,2019,16,FI,0,0,3,98,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21
91.3,2019,16,FI,0,0,3,98,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,23
91.3,2019,16,FI,0,0,3,98,1,9,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,19
91.3,2019,16,FI,0,0,3,20,5,10,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,57
91.3,2019,16,FI,0,0,3,20,98,8,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,61
91.3,2019,16,FI,0,0,3,33,7,4,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,55
91.3,2019,16,FI,0,0,3,18,6,8,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,65
91.3,2019,16,FI,0,0,3,18,4,8,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,2,75
91.3,2019,16,FI,0,0,3,20,7,6,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,70
91.3,2019,16,FI,0,0,3,28,2,8,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,42
91.3,2019,16,FI,0,0,3,16,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,79
91.3,2019,16,FI,0,0,3,51,4,9,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,67
91.3,2019,16,FI,0,0,3,18,97,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,56
91.3,2019,16,FI,0,0,3,17,2,10,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,63
