country,isocntry,d11,qc2,qc5,qc6.1,qc6.2,qc6.3,qc6.4,qc6.5,qc6.6,qc6.7,qc6.8,qc6.9,qc6.10,qc6.11,qc6.12,qc6.13,qc6.14,qc6.15,d1,d8,d40b,d40c,d60
18,AT,44,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,16,0,1,2
18,AT,24,8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,19,0,0,3
18,AT,48,6,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,15,0,0,3
18,AT,30,8,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,18,1,0,3
18,AT,39,11,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,97,20,2,0,7
18,AT,59,5,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,97,18,0,0,3
18,AT,71,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,97,17,0,0,3
18,AT,64,2,3,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,97,18,0,0,7
18,AT,26,9,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,98,0,0,3
18,AT,50,6,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,7,23,0,0,3
18,AT,52,7,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,18,0,0,3
18,AT,48,8,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,24,0,0,3
18,AT,71,9,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,18,0,0,3
18,AT,68,10,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,6,19,0,0,3
18,AT,71,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,17,0,0,3
18,AT,73,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,18,0,0,3
18,AT,47,9,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,18,0,1,3
18,AT,33,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,8,18,0,0,3
18,AT,28,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,16,0,0,3
18,AT,55,10,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5,26,0,0,3
18,AT,52,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,24,1,0,2
18,AT,69,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16,0,0,2
18,AT,37,1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,4,19,0,0,3
18,AT,39,5,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,20,0,0,3
18,AT,36,3,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,6,20,0,0,3
18,AT,36,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,21,0,0,3
18,AT,39,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,19,0,0,3
18,AT,32,8,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,4,26,1,0,3
18,AT,24,8,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,5,20,0,0,3
18,AT,56,9,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,25,0,0,3
18,AT,69,7,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,4,18,0,0,3
18,AT,50,10,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,29,0,0,3
18,AT,56,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,19,0,0,3
18,AT,35,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,1,0,1
18,AT,37,9,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,4,24,0,1,3
18,AT,25,9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,98,0,0,2
18,AT,68,6,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6,17,0,0,3
18,AT,61,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,17,0,0,3
18,AT,22,10,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,17,1,1,3
18,AT,45,9,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,3,18,0,0,3
18,AT,70,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,18,0,0,3
18,AT,25,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,15,0,0,3
18,AT,78,6,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,25,0,0,3
18,AT,41,8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,18,1,1,3
18,AT,34,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,18,1,0,2
18,AT,39,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,21,1,1,2
18,AT,29,10,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,9,16,2,0,2
18,AT,52,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,15,0,0,7
18,AT,29,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97,19,0,1,2
18,AT,43,7,2,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,7,15,0,2,3
18,AT,25,8,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,5,98,0,0,3
18,AT,68,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,3
18,AT,73,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,15,0,0,3
18,AT,52,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,0,0,3
18,AT,56,6,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,5,18,0,0,3
18,AT,52,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,16,0,1,3
18,AT,63,8,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,17,0,0,3
18,AT,18,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,98,0,0,3
18,AT,61,9,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,5,15,0,0,2
18,AT,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,0,3
18,AT,64,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,18,0,0,3
18,AT,76,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,16,0,0,3
18,AT,88,4,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,16,0,0,3
18,AT,76,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,19,0,0,3
18,AT,39,5,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,20,0,0,3
18,AT,55,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,19,0,0,3
18,AT,43,8,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,4,19,0,1,3
18,AT,47,7,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,25,0,0,3
18,AT,22,7,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,98,0,0,3
18,AT,32,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,0,0,3
18,AT,34,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,15,0,0,2
18,AT,41,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,97,18,0,0,3
18,AT,52,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,97,18,0,0,3
18,AT,27,9,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,97,18,0,0,3
18,AT,34,9,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,97,18,0,0,3
18,AT,41,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97,18,1,0,3
18,AT,21,8,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,97,19,0,0,3
18,AT,61,7,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,6,15,0,0,3
18,AT,68,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,17,0,0,7
18,AT,53,11,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,19,0,0,3
18,AT,34,9,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,18,2,0,7
18,AT,77,8,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,5,15,0,0,3
18,AT,26,8,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,6,99,0,0,3
18,AT,22,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,98,0,1,3
18,AT,26,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,99,0,0,2
18,AT,32,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,27,0,0,2
18,AT,32,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,99,0,0,2
18,AT,23,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,23,0,0,2
18,AT,69,10,2,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,4,25,0,0,2
18,AT,36,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,17,1,0,3
18,AT,41,9,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,6,15,0,1,2
18,AT,80,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,15,0,0,3
18,AT,47,8,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,4,24,0,1,3
18,AT,39,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,19,0,0,3
18,AT,34,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,19,0,0,3
18,AT,26,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,18,0,0,3
18,AT,48,4,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,19,0,0,3
18,AT,29,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,19,0,0,3
18,AT,25,5,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,19,0,0,3
18,AT,40,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,19,0,0,3
18,AT,28,6,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,4,19,0,0,3
18,AT,27,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,19,0,0,3
18,AT,36,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,21,0,0,3
18,AT,32,8,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,5,17,1,0,2
18,AT,22,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,2,98,0,0,2
18,AT,31,10,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,28,0,0,3
18,AT,25,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,97,22,1,0,3
18,AT,60,10,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,15,0,0,3
18,AT,24,10,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,18,0,0,1
18,AT,52,10,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,97,16,0,0,3
18,AT,24,8,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,8,17,0,0,2
18,AT,24,7,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,5,17,0,0,3
18,AT,23,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,18,0,0,3
18,AT,50,10,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10,18,0,0,3
18,AT,53,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,19,0,0,3
18,AT,33,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,19,0,0,3
18,AT,54,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,18,0,0,3
18,AT,26,8,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,18,0,0,3
18,AT,81,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,16,0,0,2
18,AT,47,8,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,18,0,0,2
18,AT,33,8,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,8,16,0,0,2
18,AT,53,10,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,19,0,0,3
18,AT,62,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,17,0,0,3
18,AT,69,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,18,0,0,3
18,AT,43,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,16,0,0,2
18,AT,61,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,17,0,0,3
18,AT,45,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,17,0,1,2
18,AT,40,8,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,9,18,2,1,3
18,AT,37,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,20,0,0,3
18,AT,38,7,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,20,0,0,3
18,AT,66,7,2,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,6,18,0,0,3
18,AT,66,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,22,0,0,7
18,AT,51,10,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,22,0,0,3
18,AT,75,5,2,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,4,26,0,0,3
18,AT,45,7,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,6,15,0,0,3
18,AT,31,7,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,5,19,2,0,3
18,AT,19,8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,98,0,0,3
18,AT,63,6,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,6,15,0,0,3
18,AT,69,6,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,7,15,0,0,3
18,AT,18,6,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6,98,0,0,3
18,AT,38,7,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,15,0,2,3
18,AT,55,6,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,6,15,0,0,3
18,AT,93,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,97,20,0,0,2
18,AT,19,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1,0,3
18,AT,75,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,97,19,0,0,3
18,AT,31,8,2,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,26,0,0,2
18,AT,53,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,17,0,0,3
18,AT,63,10,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4,20,0,0,3
18,AT,75,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,16,0,0,3
18,AT,34,10,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,99,0,0,3
18,AT,25,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,17,2,0,3
18,AT,54,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,15,0,0,3
18,AT,47,10,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,15,0,0,3
18,AT,51,10,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,5,15,0,0,3
18,AT,79,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,15,0,0,3
18,AT,36,9,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,97,18,0,0,3
18,AT,37,9,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,97,19,0,0,3
18,AT,25,10,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,97,18,0,0,3
18,AT,40,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,18,0,0,3
18,AT,58,6,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,19,0,0,3
18,AT,56,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,15,0,0,2
18,AT,27,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7,20,1,0,3
18,AT,62,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97,15,0,0,3
18,AT,32,10,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7,17,0,0,2
18,AT,40,10,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,6,15,0,1,2
18,AT,70,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,3
18,AT,55,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,25,0,0,3
18,AT,55,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,30,0,0,3
18,AT,60,6,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,18,0,0,3
18,AT,59,7,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,18,0,0,3
18,AT,21,8,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,6,18,0,0,3
18,AT,52,10,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,18,0,2,3
18,AT,71,8,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,5,31,0,0,3
18,AT,57,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,18,0,0,2
18,AT,73,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,22,0,0,3
18,AT,29,8,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,18,1,0,3
18,AT,43,9,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,97,18,0,1,3
18,AT,61,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,19,0,0,3
18,AT,69,10,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,21,0,0,3
18,AT,38,10,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,8,18,2,0,3
18,AT,56,8,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6,20,0,0,3
18,AT,36,9,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,6,18,0,0,3
18,AT,68,9,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,6,17,0,0,3
18,AT,70,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,18,0,0,3
18,AT,53,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,17,0,0,2
18,AT,82,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,15,0,0,2
18,AT,48,9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,20,0,0,3
18,AT,63,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7,17,0,0,7
18,AT,57,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,15,0,0,2
18,AT,40,8,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,6,18,0,0,2
18,AT,56,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,18,0,0,7
18,AT,70,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,18,0,0,3
18,AT,68,6,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,18,0,0,3
18,AT,68,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,18,0,0,2
18,AT,45,8,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,6,18,0,0,3
18,AT,48,9,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6,20,0,0,3
18,AT,56,7,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,6,20,0,0,3
18,AT,69,6,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,18,0,0,3
18,AT,56,8,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,97,25,0,0,3
18,AT,48,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,19,0,2,2
18,AT,60,7,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,5,18,0,0,2
18,AT,33,8,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,23,1,0,3
18,AT,24,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,98,0,1,3
18,AT,32,3,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,19,2,0,3
18,AT,46,7,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,19,2,0,3
18,AT,33,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,17,0,0,2
18,AT,46,8,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,8,22,0,3,3
18,AT,50,10,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,98,15,0,0,3
18,AT,47,7,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,7,20,0,0,3
18,AT,68,10,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,7,18,0,0,3
18,AT,47,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,19,0,0,3
18,AT,78,6,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,15,0,0,3
18,AT,62,8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,22,0,0,3
18,AT,31,10,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,5,27,0,0,3
18,AT,42,10,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,20,0,0,3
18,AT,49,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,AT,21,10,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,97,99,0,0,2
18,AT,21,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,98,0,0,2
13,PT,44,8,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,7,24,1,1,3
13,PT,75,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,13,0,0,1
13,PT,42,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,28,1,0,2
13,PT,74,9,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,98,10,0,0,1
13,PT,73,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,11,1,0,2
13,PT,59,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,0,0,1
13,PT,19,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,98,1,0,3
13,PT,38,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,22,1,1,3
13,PT,37,10,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4,17,0,0,3
13,PT,51,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,21,1,0,2
13,PT,16,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,98,0,0,3
13,PT,18,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,98,0,0,3
13,PT,44,8,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,26,0,0,3
13,PT,17,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,98,0,0,3
13,PT,35,7,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,5,17,2,0,2
13,PT,46,6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6,17,1,1,2
13,PT,59,5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,12,0,0,2
13,PT,28,5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,19,2,0,2
13,PT,80,5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,11,0,0,2
13,PT,60,5,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7,11,0,0,2
13,PT,39,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16,1,1,2
13,PT,66,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,11,0,0,2
13,PT,49,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,14,0,0,2
13,PT,67,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,12,0,0,2
13,PT,64,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,12,0,0,2
13,PT,73,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,12,0,0,2
13,PT,80,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,0,0,3
13,PT,67,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,11,0,0,2
13,PT,66,5,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,11,0,0,2
13,PT,40,6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,23,1,1,3
13,PT,34,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,19,0,0,3
13,PT,39,7,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,23,0,0,2
13,PT,77,8,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,11,0,0,2
13,PT,60,6,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,6,16,0,0,2
13,PT,46,8,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,6,16,0,1,2
13,PT,35,7,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,18,2,0,2
13,PT,44,6,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,7,15,0,0,1
13,PT,62,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16,0,0,3
13,PT,65,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,0,0,3
13,PT,84,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,12,0,0,3
13,PT,82,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,0,0,3
13,PT,68,10,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,11,0,0,3
13,PT,19,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,98,98,0,0,2
13,PT,55,9,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,12,0,0,3
13,PT,23,10,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,98,16,1,0,1
13,PT,30,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,20,0,1,3
13,PT,71,9,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,98,12,0,0,2
13,PT,76,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,8,0,0,3
13,PT,71,10,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,12,0,0,2
13,PT,16,10,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,98,0,0,3
13,PT,45,9,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,19,0,0,3
13,PT,83,10,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,15,0,0,3
13,PT,40,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,98,23,3,0,3
13,PT,67,10,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,18,0,0,3
